State/UT,Year, Geographical Area,Total Forest Cover Area,Very Dense,Moderately Dense,Open Forest, Scrub Land,Mangrove,SO2,NO2,RSPM,SPM,PM25,Annual Rainfall
Jharkhand,1987,79714.0,15870.0,0.0,0.0,15870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.7
Jharkhand,1989,79714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1149.0
Jharkhand,1991,79714.0,0.0,0.0,0.0,0.0,4645.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.9
Jharkhand,1993,79714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.0
Jharkhand,1995,79714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366.5
Jharkhand,1997,79714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1461.3
Jharkhand,1999,79714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586.9
Jharkhand,2001,79714.0,22637.0,11787.0,0.0,10850.0,976.0,0.0,0.0,0.0,0.0,0.0,0.0,1254.4
Jharkhand,2003,79714.0,22716.0,2544.0,9137.0,11035.0,807.0,0.0,0.0,0.0,0.0,0.0,0.0,1245.0
Jharkhand,2005,79714.0,22591.0,2544.0,9078.0,10969.0,733.0,0.0,11491.900000000005,21643.200000000004,62272.0,123167.0,0.0,960.4
Jharkhand,2007,79714.0,22894.0,2590.0,9899.0,10405.0,683.0,0.0,14932.800000000007,28485.19999999996,84875.0,143006.0,0.0,1437.3
Jharkhand,2009,79714.0,22894.0,2590.0,9899.0,10405.0,0.0,0.0,11619.500000000005,19346.799999999992,87476.0,152852.0,0.0,996.1
Jharkhand,2011,79714.0,22977.0,2590.0,9917.0,10470.0,0.0,0.0,15709.0,28360.0,139996.0,0.0,0.0,1374.7
Jharkhand,2013,76714.0,23473.0,2587.0,9667.0,11219.0,670.0,0.0,10558.12149998,19370.49766666,68147.90499996,0.0,0.0,1253.6
Jharkhand,2015,79714.0,23478.0,2588.0,9663.0,11227.0,685.0,0.0,7636.0,14984.0,63907.0,0.0,0.0,1081.8
Jharkhand,2017,79716.0,23553.0,2598.0,9686.0,11269.0,669.0,0.0,0.0,0.0,0.0,0.0,0.0,1165.8
Jharkhand,2019,79716.0,23611.0,2603.0,9687.0,11321.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karnataka,1987,191791.0,32264.0,16394.0,0.0,15870.0,0.0,0.0,496.20000000000016,148.20000000000005,0.0,2057.0,0.0,2716.2
Karnataka,1987,191791.0,32264.0,16394.0,0.0,15870.0,0.0,0.0,496.20000000000016,148.20000000000005,0.0,2057.0,0.0,747.4
Karnataka,1987,191791.0,32264.0,16394.0,0.0,15870.0,0.0,0.0,496.20000000000016,148.20000000000005,0.0,2057.0,0.0,934.7
Karnataka,1989,191791.0,32100.0,24749.0,0.0,7351.0,0.0,0.0,1710.6999999999987,1158.3000000000004,0.0,10529.0,0.0,3215.6
Karnataka,1989,191791.0,32100.0,24749.0,0.0,7351.0,0.0,0.0,1710.6999999999987,1158.3000000000004,0.0,10529.0,0.0,676.2
Karnataka,1989,191791.0,32100.0,24749.0,0.0,7351.0,0.0,0.0,1710.6999999999987,1158.3000000000004,0.0,10529.0,0.0,913.5
Karnataka,1991,191791.0,32199.0,24856.0,0.0,7343.0,4645.0,0.0,1019.1999999999997,934.6999999999997,0.0,5854.0,0.0,3719.7
Karnataka,1991,191791.0,32199.0,24856.0,0.0,7343.0,4645.0,0.0,1019.1999999999997,934.6999999999997,0.0,5854.0,0.0,720.0
Karnataka,1991,191791.0,32199.0,24856.0,0.0,7343.0,4645.0,0.0,1019.1999999999997,934.6999999999997,0.0,5854.0,0.0,1221.2
Karnataka,1993,191791.0,32343.0,24852.0,0.0,7491.0,4637.0,0.0,577.0000000000001,686.4000000000002,0.0,161.0,0.0,3481.3
Karnataka,1993,191791.0,32343.0,24852.0,0.0,7491.0,4637.0,0.0,577.0000000000001,686.4000000000002,0.0,161.0,0.0,731.8
Karnataka,1993,191791.0,32343.0,24852.0,0.0,7491.0,4637.0,0.0,577.0000000000001,686.4000000000002,0.0,161.0,0.0,1038.1
Karnataka,1995,191791.0,32380.0,24859.0,0.0,7521.0,0.0,2.0,737.8999999999999,682.7,0.0,2136.0,0.0,3357.8
Karnataka,1995,191791.0,32380.0,24859.0,0.0,7521.0,0.0,2.0,737.8999999999999,682.7,0.0,2136.0,0.0,662.3
Karnataka,1995,191791.0,32380.0,24859.0,0.0,7521.0,0.0,2.0,737.8999999999999,682.7,0.0,2136.0,0.0,883.2
Karnataka,1997,191791.0,32400.0,24854.0,0.0,7546.0,4566.0,3.0,1706.2000000000005,1365.0999999999995,0.0,8693.0,0.0,3953.6
Karnataka,1997,191791.0,32400.0,24854.0,0.0,7546.0,4566.0,3.0,1706.2000000000005,1365.0999999999995,0.0,8693.0,0.0,1095.6
Karnataka,1997,191791.0,32400.0,24854.0,0.0,7546.0,4566.0,3.0,1706.2000000000005,1365.0999999999995,0.0,8693.0,0.0,1180.0
Karnataka,1999,191791.0,32464.0,24832.0,0.0,7632.0,4489.0,3.0,2029.5,1566.6,0.0,7627.0,0.0,3779.9
Karnataka,1999,191791.0,32464.0,24832.0,0.0,7632.0,4489.0,3.0,2029.5,1566.6,0.0,7627.0,0.0,660.8
Karnataka,1999,191791.0,32464.0,24832.0,0.0,7632.0,4489.0,3.0,2029.5,1566.6,0.0,7627.0,0.0,1149.6
Karnataka,2001,191791.0,36991.0,26156.0,0.0,10835.0,3245.0,2.0,1165.9,1448.9,0.0,6667.0,0.0,3111.6
Karnataka,2001,191791.0,36991.0,26156.0,0.0,10835.0,3245.0,2.0,1165.9,1448.9,0.0,6667.0,0.0,598.0
Karnataka,2001,191791.0,36991.0,26156.0,0.0,10835.0,3245.0,2.0,1165.9,1448.9,0.0,6667.0,0.0,926.3
Karnataka,2003,191791.0,36449.0,431.0,22030.0,13988.0,3141.0,3.0,0.0,0.0,0.0,0.0,0.0,3071.9
Karnataka,2003,191791.0,36449.0,431.0,22030.0,13988.0,3141.0,3.0,0.0,0.0,0.0,0.0,0.0,473.5
Karnataka,2003,191791.0,36449.0,431.0,22030.0,13988.0,3141.0,3.0,0.0,0.0,0.0,0.0,0.0,762.8
Karnataka,2005,191791.0,35251.0,464.0,21634.0,13153.0,3151.0,3.0,7746.3,25649.299999999992,51013.0,113479.0,0.0,3470.9
Karnataka,2005,191791.0,35251.0,464.0,21634.0,13153.0,3151.0,3.0,7746.3,25649.299999999992,51013.0,113479.0,0.0,807.5
Karnataka,2005,191791.0,35251.0,464.0,21634.0,13153.0,3151.0,3.0,7746.3,25649.299999999992,51013.0,113479.0,0.0,1319.3
Karnataka,2007,191791.0,36190.0,1777.0,20181.0,14232.0,3176.0,3.0,15801.699999999983,36121.300000000025,107270.0,262801.0,0.0,3860.2
Karnataka,2007,191791.0,36190.0,1777.0,20181.0,14232.0,3176.0,3.0,15801.699999999983,36121.300000000025,107270.0,262801.0,0.0,836.9
Karnataka,2007,191791.0,36190.0,1777.0,20181.0,14232.0,3176.0,3.0,15801.699999999983,36121.300000000025,107270.0,262801.0,0.0,1231.0
Karnataka,2009,191791.0,245911.0,1777.0,201811.0,42323.0,0.0,3.0,12086.399999999958,31672.500000000055,100107.0,241107.0,0.0,3862.0
Karnataka,2009,191791.0,245911.0,1777.0,201811.0,42323.0,0.0,3.0,12086.399999999958,31672.500000000055,100107.0,241107.0,0.0,913.5
Karnataka,2009,191791.0,245911.0,1777.0,201811.0,42323.0,0.0,3.0,12086.399999999958,31672.500000000055,100107.0,241107.0,0.0,1158.4
Karnataka,2011,191791.0,36194.0,1777.0,20179.0,14238.0,0.0,3.0,14320.29166667,29115.95,97767.0,0.0,0.0,3908.6
Karnataka,2011,191791.0,36194.0,1777.0,20179.0,14238.0,0.0,3.0,14320.29166667,29115.95,97767.0,0.0,0.0,655.2
Karnataka,2011,191791.0,36194.0,1777.0,20179.0,14238.0,0.0,3.0,14320.29166667,29115.95,97767.0,0.0,0.0,1087.4
Karnataka,2013,191791.0,36132.0,1777.0,20179.0,14176.0,3216.0,3.0,19818.0,41764.0,190398.0,0.0,0.0,4229.4
Karnataka,2013,191791.0,36132.0,1777.0,20179.0,14176.0,3216.0,3.0,19818.0,41764.0,190398.0,0.0,0.0,723.2
Karnataka,2013,191791.0,36132.0,1777.0,20179.0,14176.0,3216.0,3.0,19818.0,41764.0,190398.0,0.0,0.0,1110.7
Karnataka,2015,191791.0,36421.0,1781.0,20063.0,14577.0,3191.0,3.0,13047.0,39478.0,216055.6912197,0.0,0.0,3106.0
Karnataka,2015,191791.0,36421.0,1781.0,20063.0,14577.0,3191.0,3.0,13047.0,39478.0,216055.6912197,0.0,0.0,551.9
Karnataka,2015,191791.0,36421.0,1781.0,20063.0,14577.0,3191.0,3.0,13047.0,39478.0,216055.6912197,0.0,0.0,1112.5
Karnataka,2017,191791.0,37550.0,4502.0,20444.0,12604.0,4484.0,10.0,0.0,0.0,0.0,0.0,0.0,2947.6
Karnataka,2017,191791.0,37550.0,4502.0,20444.0,12604.0,4484.0,10.0,0.0,0.0,0.0,0.0,0.0,739.6
Karnataka,2017,191791.0,37550.0,4502.0,20444.0,12604.0,4484.0,10.0,0.0,0.0,0.0,0.0,0.0,1061.7
Karnataka,2019,191791.0,38575.0,4501.0,21048.0,13026.0,548.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
Kerala,1987,38863.0,10402.0,8569.0,0.0,1833.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,2137.6
Kerala,1989,38863.0,10149.0,8312.0,0.0,1837.0,0.0,0.0,253.40000000000006,1039.1999999999996,0.0,6819.0,0.0,2422.7
Kerala,1991,38863.0,10292.0,8421.0,0.0,1871.0,109.0,0.0,783.6000000000006,2323.4999999999995,0.0,17826.0,0.0,3184.5
Kerala,1993,38863.0,10336.0,8421.0,0.0,1915.0,93.0,0.0,1372.4999999999998,3501.9000000000024,0.0,18.0,0.0,2717.7
Kerala,1995,38863.0,10336.0,8455.0,0.0,1881.0,0.0,0.0,1551.7,2980.0000000000005,0.0,16891.0,0.0,2858.8
Kerala,1997,38863.0,10334.0,8454.0,0.0,1880.0,83.0,0.0,1448.7000000000005,2524.999999999999,0.0,15638.0,0.0,3252.4
Kerala,1999,38863.0,10323.0,8429.0,0.0,1894.0,91.0,0.0,1723.3000000000015,2905.200000000001,0.0,18507.0,0.0,2914.6
Kerala,2001,38863.0,15560.0,11772.0,0.0,3788.0,71.0,0.0,1606.4,2357.600000000001,0.0,16478.0,0.0,2931.1
Kerala,2003,38863.0,15577.0,334.0,9294.0,5949.0,72.0,8.0,0.0,0.0,0.0,0.0,0.0,2394.9
Kerala,2005,38863.0,15595.0,1024.0,8636.0,5935.0,70.0,8.0,5057.099999999993,10162.000000000002,55469.0,74202.0,0.0,3031.1
Kerala,2007,38863.0,17324.0,1443.0,9410.0,6471.0,58.0,5.0,7841.600000000002,21177.799999999963,81483.0,126701.0,0.0,3489.6
Kerala,2009,38863.0,17324.0,1443.0,9410.0,6471.0,0.0,5.0,7480.600000000002,25820.299999999967,77065.0,122407.0,0.0,2810.6
Kerala,2011,38863.0,17300.0,1442.0,9394.0,6464.0,0.0,6.0,10644.3,35354.699999999946,107137.0,57661.0,0.0,3035.1
Kerala,2013,38863.0,17922.0,1529.0,9401.0,6992.0,29.0,6.0,10342.100000000004,30447.69999999995,147864.0,0.0,0.0,3255.4
Kerala,2015,38863.0,19239.0,1523.0,9301.0,8415.0,36.0,9.0,10774.0,39106.0,125847.0,0.0,0.0,2600.6
Kerala,2017,38852.0,20321.0,1663.0,9407.0,9251.0,23.0,9.0,0.0,0.0,0.0,0.0,0.0,2664.9
Kerala,2019,38852.0,21144.0,1935.0,9508.0,9701.0,688.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
Lakshadweep,1987,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.6
Lakshadweep,1989,32.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1714.4
Lakshadweep,1991,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583.0
Lakshadweep,1993,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1449.7
Lakshadweep,1995,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2030.9
Lakshadweep,1997,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764.7
Lakshadweep,1999,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1857.3
Lakshadweep,2001,32.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.6
Lakshadweep,2003,32.0,23.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1532.9
Lakshadweep,2005,32.0,25.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1575.4
Lakshadweep,2007,32.0,26.0,0.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2361.6
Lakshadweep,2009,32.0,26.48,0.0,16.71,9.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1570.1
Lakshadweep,2011,32.0,27.0,0.0,17.18,9.88,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1533.7
Lakshadweep,2013,32.0,27.06,0.0,17.18,9.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426.3
Lakshadweep,2015,32.0,27.06,0.0,17.22,9.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1642.9
Lakshadweep,2017,30.0,27.1,0.0,17.04,10.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1738.9
Lakshadweep,2019,30.0,27.1,0.0,16.09,11.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madhya Pradesh,1987,308245.0,127749.0,72174.0,0.0,55575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783.9
Madhya Pradesh,1987,308245.0,127749.0,72174.0,0.0,55575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1116.1
Madhya Pradesh,1989,308245.0,133191.0,91448.0,0.0,41743.0,0.0,0.0,905.4,1029.6999999999996,0.0,12027.0,0.0,758.5
Madhya Pradesh,1989,308245.0,133191.0,91448.0,0.0,41743.0,0.0,0.0,905.4,1029.6999999999996,0.0,12027.0,0.0,920.9
Madhya Pradesh,1991,308245.0,135785.0,95385.0,0.0,40400.0,4825.0,0.0,1993.8,3143.6000000000045,0.0,38160.0,0.0,745.5
Madhya Pradesh,1991,308245.0,135785.0,95385.0,0.0,40400.0,4825.0,0.0,1993.8,3143.6000000000045,0.0,38160.0,0.0,1016.9
Madhya Pradesh,1993,308245.0,135396.0,95537.0,0.0,39859.0,3049.0,0.0,2332.9,2800.1000000000013,0.0,883.0,0.0,1031.9
Madhya Pradesh,1993,308245.0,135396.0,95537.0,0.0,39859.0,3049.0,0.0,2332.9,2800.1000000000013,0.0,883.0,0.0,1118.9
Madhya Pradesh,1995,308245.0,135164.0,95153.0,0.0,40011.0,0.0,0.0,441.2,702.3,0.0,7931.0,0.0,864.7
Madhya Pradesh,1995,308245.0,135164.0,95153.0,0.0,40011.0,0.0,0.0,441.2,702.3,0.0,7931.0,0.0,1032.3
Madhya Pradesh,1997,308245.0,131195.0,82745.0,0.0,48450.0,3320.0,0.0,3189.6000000000013,4097.699999999998,0.0,32179.0,0.0,1058.3
Madhya Pradesh,1997,308245.0,131195.0,82745.0,0.0,48450.0,3320.0,0.0,3189.6000000000013,4097.699999999998,0.0,32179.0,0.0,1357.1
Madhya Pradesh,1999,308245.0,131830.0,81619.0,0.0,50211.0,3853.0,0.0,1035.6,1495.5,0.0,19223.0,0.0,1052.7
Madhya Pradesh,1999,308245.0,131830.0,81619.0,0.0,50211.0,3853.0,0.0,1035.6,1495.5,0.0,19223.0,0.0,1443.9
Madhya Pradesh,2001,308245.0,77265.0,44348.0,0.0,32881.0,3452.0,0.0,2882.3,3935.5000000000014,0.0,9135.0,0.0,787.0
Madhya Pradesh,2001,308245.0,77265.0,44348.0,0.0,32881.0,3452.0,0.0,2882.3,3935.5000000000014,0.0,9135.0,0.0,1170.1
Madhya Pradesh,2003,308245.0,76429.0,4000.0,37843.0,34586.0,2378.0,0.0,0.0,0.0,0.0,0.0,0.0,946.4
Madhya Pradesh,2003,308245.0,76429.0,4000.0,37843.0,34586.0,2378.0,0.0,0.0,0.0,0.0,0.0,0.0,1438.1
Madhya Pradesh,2005,308245.0,76013.0,4239.0,36843.0,34931.0,2172.0,0.0,6336.500000000001,11988.8,63956.0,127437.0,0.0,752.2
Madhya Pradesh,2005,308245.0,76013.0,4239.0,36843.0,34931.0,2172.0,0.0,6336.500000000001,11988.8,63956.0,127437.0,0.0,1366.4
Madhya Pradesh,2007,308245.0,77700.0,6647.0,35007.0,36401.0,6401.0,0.0,16082.599999999959,28931.099999999948,195504.0,418116.0,0.0,806.5
Madhya Pradesh,2007,308245.0,77700.0,6647.0,35007.0,36401.0,6401.0,0.0,16082.599999999959,28931.099999999948,195504.0,418116.0,0.0,653.8
Madhya Pradesh,2009,308245.0,77700.0,6647.0,35007.0,36046.0,0.0,0.0,13455.099999999993,22680.900000000005,157580.0,327767.0,0.0,877.0
Madhya Pradesh,2009,308245.0,77700.0,6647.0,35007.0,36046.0,0.0,0.0,13455.099999999993,22680.900000000005,157580.0,327767.0,0.0,943.9
Madhya Pradesh,2011,308245.0,77700.0,6640.0,34986.0,36074.0,0.0,0.0,14843.099999999993,24055.099999999966,173150.84333332,171875.0,0.0,1063.9
Madhya Pradesh,2011,308245.0,77700.0,6640.0,34986.0,36074.0,0.0,0.0,14843.099999999993,24055.099999999966,173150.84333332,171875.0,0.0,1275.2
Madhya Pradesh,2013,308245.0,77522.0,6632.0,34921.0,35969.0,6389.0,0.0,13663.739999999983,24764.179999999968,160147.94999999998,30682.0,0.0,1396.3
Madhya Pradesh,2013,308245.0,77522.0,6632.0,34921.0,35969.0,6389.0,0.0,13663.739999999983,24764.179999999968,160147.94999999998,30682.0,0.0,1521.9
Madhya Pradesh,2015,308245.0,77462.0,6629.0,34902.0,35931.0,6383.0,0.0,21006.5,39311.0,220653.0,0.0,42986.52400000006,1042.3
Madhya Pradesh,2015,308245.0,77462.0,6629.0,34902.0,35931.0,6383.0,0.0,21006.5,39311.0,220653.0,0.0,42986.52400000006,939.2
Madhya Pradesh,2017,308252.0,77414.0,6563.0,34571.0,36280.0,6279.0,0.0,0.0,0.0,0.0,0.0,0.0,769.0
Madhya Pradesh,2017,308252.0,77414.0,6563.0,34571.0,36280.0,6279.0,0.0,0.0,0.0,0.0,0.0,0.0,840.1
Madhya Pradesh,2019,308252.0,77482.0,6676.0,34341.0,36465.0,4484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maharashtra,1987,307713.0,47276.0,27244.0,0.0,20032.0,0.0,140.0,57.90000000000001,179.60000000000005,0.0,499.0,0.0,807.6
Maharashtra,1987,307713.0,47276.0,27244.0,0.0,20032.0,0.0,140.0,57.90000000000001,179.60000000000005,0.0,499.0,0.0,786.2
Maharashtra,1987,307713.0,47276.0,27244.0,0.0,20032.0,0.0,140.0,57.90000000000001,179.60000000000005,0.0,499.0,0.0,822.6
Maharashtra,1989,307713.0,43944.0,26177.0,0.0,17767.0,0.0,114.0,191.6,797.2000000000003,0.0,3254.0,0.0,816.6
Maharashtra,1989,307713.0,43944.0,26177.0,0.0,17767.0,0.0,114.0,191.6,797.2000000000003,0.0,3254.0,0.0,1068.3
Maharashtra,1989,307713.0,43944.0,26177.0,0.0,17767.0,0.0,114.0,191.6,797.2000000000003,0.0,3254.0,0.0,997.7
Maharashtra,1991,307713.0,43931.0,26172.0,0.0,17759.0,7096.0,113.0,2122.1,3502.099999999999,0.0,28553.0,0.0,880.5
Maharashtra,1991,307713.0,43931.0,26172.0,0.0,17759.0,7096.0,113.0,2122.1,3502.099999999999,0.0,28553.0,0.0,601.0
Maharashtra,1991,307713.0,43931.0,26172.0,0.0,17759.0,7096.0,113.0,2122.1,3502.099999999999,0.0,28553.0,0.0,838.7
Maharashtra,1993,307713.0,43704.0,25680.0,0.0,18024.0,7281.0,155.0,1841.3,2801.700000000001,0.0,682.0,0.0,1019.8
Maharashtra,1993,307713.0,43704.0,25680.0,0.0,18024.0,7281.0,155.0,1841.3,2801.700000000001,0.0,682.0,0.0,806.3
Maharashtra,1993,307713.0,43704.0,25680.0,0.0,18024.0,7281.0,155.0,1841.3,2801.700000000001,0.0,682.0,0.0,1023.0
